Date;U_WMT;U_JNJ;U_JPM;U_PG;U_DIS;U_KO;U_BAC;AT_CMCSA;U_PFE;U_MRK;U_ABT;AT_PEP;AT_INTC;U_XOM;U_CVX;U_TMO;U_MCD;U_DHR;U_MDT;U_NEE;AT_TXN;U_BMY;U_LLY;U_UNP;U_BA;U_IBM;U_RTX;U_WFC;AT_AMD;U_LOW;U_MMM;U_CAT;U_GE;U_AXP;U_CVS;U_SPGI;U_TGT;U_PH;U_MO;AT_AMAT;U_DE;AT_ADP;U_CL;U_SHW;U_SO;U_TJX;U_APD;U_BDX;U_DUK;U_TFC;U_ECL;U_ITW;U_MMC;U_PNC;AT_ADI;U_COP;U_F;U_HUM;U_NEM;U_PGR;U_ETN;U_NOC;AT_AEP;U_EMR;U_GD;U_KMB;U_BAX;AT_EXC;U_LHX;U_SRE;U_BLL;U_BK;U_ES;U_LUV;U_SYY;AT_WBA;AT_XEL;U_AIG;U_CMI;U_GIS;U_PPG;U_TT;U_VFC;U_AFL;U_ADM;U_DTE;U_ROK;U_SLB;U_TRV;U_WEC;U_AME;U_CLX;U_ED;U_GLW;U_HPQ;U_KR;U_MSI;AT_PCAR;U_PEG;U_SWK;U_BFB;U_EIX;U_FRT;U_HRL;U_K;U_PPL;AT_VTRS;U_WMB;U_GWW;U_ETR;U_EFX;U_HAL;U_HSY;U_LEN;U_MKC;AT_NTRS;AT_SWKS;U_STT;U_CMS;U_IP;U_IFF;U_MTB;U_NUE
01.07.2005;87310.56;4505.28;2739.45;3809.54;1467.71;3517.91;3531.75;44721.33;6814.04;2958.6;19372.54;7684.25;65827.13;11151.58;5427.76;2064.97;2022.84;3904.73;14834.03;3580.8;2211.62;3679.54;2778.91;2906.58;18084.03;912.56;11046.89;8323.54;4054.02;7680.28;1983.05;1921.25;6232.81;2651.03;3942.64;12552.12;20884.98;3704.71;18978;35823.11;2420.71;4341.72;3652.16;6950.21;7861;13791.72;5557.14;3290.12;4488.73;5468.93;2691.43;6851.86;4500.65;6404.12;31384.81;5775.36;1971.86;25380.39;893.83;54406.69;4923.68;13540.02;1833.71;2183.43;24202.21;8582.98;1200.93;6954.98;2996.39;4837.55;8406.94;8599.56;1631.68;127256.6;24020.39;62174.7;2441.33;5561.56;711.47;4468.81;5819.95;2343.42;8988.08;82087.56;7429.12;3723.2;16135.7;2508.12;2016.86;5595.73;2956.95;3184.68;8054.8;893.86;2887.58;6482.07;1767.99;13858.99;5692.26;2774.86;9980.55;5102.02;22511.93;12436.7;7281.02;5592.11;63196.09;1393.37;2016.92;2364.96;22691.89;966.7;18857.64;22618.89;3269.63;12825.75;1988.46;37222.47;318.21;899.41;629.04;20300.74;24702.71
01.08.2005;89571.06;4474.06;2758.2;4004.09;1498.13;3656.26;3428.11;44956.3;6698.38;2922.4;18685.57;7842.21;68090;11327.53;5566.86;2276.86;2257.42;4114.64;15451.75;3564.86;2518.16;3656.18;2842.59;3169.43;18383.19;1019.62;10754.48;8360.22;4658.05;8823.5;2045.53;2173.95;6144.89;2714.9;4212.23;13185.55;22125.21;3912.8;19383.65;40484.09;2680.72;4555.32;3892.67;7131.59;7846.95;13154.84;5593.72;3479.09;4388.45;5807.11;2812.48;7310.07;4734.26;6499.86;32839.3;6187.13;2094.46;27489.52;863.06;54373.45;5413.35;13579.18;1897.39;2290.28;25223.57;8646.88;1270.56;7053.13;3404.6;4860.69;8990.89;9156.13;1662;130113.2;23695.69;64697.86;2396.62;5702;816.63;4558.77;6011.14;2573.53;9163.55;83416.06;7491.37;3669.42;16721.25;2773.63;2255.73;5727.33;2896.17;3197.5;8150.62;1021.93;3013.02;6839.51;2081.52;14718.95;5801.8;2897.14;9524.21;5023.36;24359.64;13034.99;7339.74;5679.09;57891.05;1575.18;2251.79;2369.01;22937.65;1140.14;19006.13;24081.86;3413.47;14064.98;1956.56;37981.32;330.43;933.8;653.47;20935.26;29625.16
01.09.2005;81638.06;4401.77;2661.32;4035.94;1444.31;3657.09;3423.46;44589.13;6407.25;2742.6;17938.47;7891.04;63624.8;11853.19;6019.71;2145.87;2284.2;3950.56;16298.27;3726.36;2586.86;3564.19;2752.65;3046.94;18520.22;974.41;10800.32;8183.22;4850.88;8627.3;1936.18;2291.47;5945.75;2738.17;3960.85;13735.27;20239.69;3840.69;20443;39419.07;2376.39;4337.61;3862.59;6877.19;7867.33;11658.03;5139.7;3328.29;4388.27;5600.94;2754.88;7313.49;4590.4;6699.88;30518.93;6776.38;1878.25;30849.91;939.75;54096.39;5268.32;13780.27;1883.18;2357.49;25276.4;8456.54;1294.86;7309.49;3608.7;5263.24;8986.41;9171.05;1564.67;121123.7;21376.48;61813.79;2422.7;5646.05;825.56;4440.25;5851.25;2624.37;9210.55;81132;8154.06;3680.49;17245.74;2843.69;2149.79;5704.54;2815.14;3287.66;8228.68;1047.87;3431.15;6808.58;2148.29;14377.93;6019.95;2725.35;9229.8;5662.67;23266.1;13604.83;7409.71;6064.98;61040.9;1689.4;2357.73;2315.33;20933.36;1271.93;17775.38;22022.15;3356.28;14062.2;1993.77;37483.09;341.18;926.27;622.11;20835.48;30811.87
01.10.2005;79388.44;4363.41;2666;4292.89;1404.53;3624.35;3340.06;42503.61;6404.71;2630.62;16881.39;8153.11;61962.39;12008.85;6186.74;2372.4;2452.17;3977.93;15222.96;4046.05;2675.3;3497.02;2672.86;3216.21;18842.97;985.56;11163.07;8007.86;5961.38;8555.23;1981.81;2374.77;6001.28;2870.72;3887.48;13552.86;19871.55;3849.02;21886.23;37751.59;2268.14;4432.82;3889;6456.53;8168.52;11573.27;5257.63;3312.45;4400.38;5386.52;2715.39;7035.39;4869.95;6805.21;31496.88;6772.45;1909.14;31282.07;1081.99;57998.38;5183.59;13249.13;2019.27;2512.62;26326.38;8100.16;1291.94;7245.81;3972.39;5528.52;8706.7;8738.18;1570.16;136609.8;21051.79;58354.9;2460.75;5854.39;840.08;4636.83;5412.1;2483.53;9031.71;85127.63;8595.1;3718.43;17708.27;2738.24;2245.78;5812.45;3069.21;3134.33;8458.99;1027.76;3564.39;7062.91;2175.22;13935.43;6028.64;2809.46;9670.1;6141.21;23069.25;13755.67;7580.38;6212.27;64461.71;1853.6;2308.38;2388.89;21961.74;1387.92;17620.2;22061.48;3280.02;14257.8;1871.49;37974.84;347.29;882.95;606.23;20480.18;31403.8
01.11.2005;85248.25;4316;2908.45;4019.14;1442.56;3577.38;3464.76;41269.92;5457.55;2753.22;17111.66;8448.88;57050.74;10838.52;5533.03;2292.27;2300.13;3861.85;16035.61;3570.74;2256.88;3107.77;2512.78;3116.98;18256.41;999.53;10990.33;8205.14;5361.99;8022.52;2045.47;2131.45;6068.1;2786.88;3317.33;13966.14;21206.04;3774.65;21900.99;35639.46;2249;4767.79;3863.26;6256.57;7869.59;12160.97;5422.76;3189.39;3963.07;5912.68;2762.27;7208.79;4686.13;7193.73;29085.72;6528.57;1606.55;28237.71;978.88;65098.53;4856.99;13308.14;1868.11;2459.4;25629.51;7664.68;1185.06;6953.16;3883.38;5023.28;9289.84;9363.45;1415.65;147763.6;20373.22;61016.61;2277.45;6191.16;822.6;4727.98;5574.92;2434.51;8246.41;89329.63;8504.8;3420.09;17404.32;2983.41;2325.15;5350.61;2787.26;3106.34;7840.8;1055.27;3487.92;6815.45;2151.96;14286.17;5811.46;2877.9;10348.5;5449.51;22688.57;13436.89;7334.21;5740.43;63197.79;1610.59;2472.87;2157.83;21892.34;1209.1;17227.7;20366.64;3026.86;14620.52;1438.18;42260.1;292.92;875.77;568.78;20489.83;33397.02
01.12.2005;87135;4324.05;3044.21;4193;1460.11;3616.68;3683.98;39566.24;5461.46;2902.24;15051.7;8636.44;68690.13;11463.08;5680.12;2418.63;2609.45;4193.83;16092.91;3631.86;2675.85;3196.44;2619.87;3466.75;19628.21;1095.51;11755.26;8696.82;6367.95;9055.23;2177.59;2385.35;6456.39;2947.91;3739.14;15302.04;20668.68;4209.2;21543.9;41512.36;2542.73;4899.71;4072.07;6605.15;7975.14;12698.27;5767.16;3671.57;4146.19;5948.77;2844.3;7689.48;5228.73;7676.18;33194.78;6215.66;1583.1;30837.02;1090.28;68662.44;5373.34;14271.06;1866.58;2721.82;25565.46;8185.06;1279.96;7185.13;4266.18;5146.68;9908.75;9880.47;1476.55;152280.3;21704.8;62387.73;2328.93;6465.28;875.19;4707.61;5758.02;2688.82;8962.47;90601.69;8416.27;3520.07;19709.67;3214.79;2383.52;5528.7;3022.33;3151.95;8013.99;1079.09;3645.79;6753.59;2345.83;14962.45;5939.71;2943.93;11306.15;5748.29;24151.88;13988;7338.11;5524.09;69584.06;1616.43;2635;2237.08;24455.14;1317.66;16800.51;20982.18;3193.23;14810.25;1501.98;44714.31;296.92;989.89;575.22;21255.69;36831.56
01.01.2006;85160.75;4212.61;3132.6;4210.45;1417.31;3403.09;3705.66;38068.2;5957.02;3110.52;15771.68;8561.32;63079.69;10848.88;5492.43;2321.55;2490.53;4125.82;16494.02;3544.02;2535.14;3395.94;2878.81;3629.29;19788.8;1009.42;12121.66;8682.99;7109.05;8905.59;2128.97;2335.63;6374.65;2917.86;3594.91;14761.66;21118.16;3938.14;22283.44;39953.39;2521.21;4749.38;4046.98;6759.94;7904.18;13162.92;5615.05;3785.97;4202.84;5818.27;3044.49;7580.86;5222.16;7383.61;30336.21;5742.85;1508.83;35042.36;1231.67;64743.28;5547.82;14849.11;1881.29;2632.32;25189.98;8231.71;1237.62;7256.14;4080.24;5253.05;9438.25;9573.87;1558.89;151491.9;20672.82;59884.65;2344.45;6505.32;859.95;4785.23;5429.8;2649.45;8752.91;87274;8594;3494.87;19623.42;3195.35;2299.08;5653.16;2980.33;3284.15;8124.46;1040.46;3540.51;6488.94;2193.58;14569.02;6134.89;2901.51;11433.15;5508.97;23368.39;13748.21;7136.66;5530.89;66589.06;1696.41;2608.22;2174.98;24013.04;1250.26;16886.09;21878.55;3135.99;14521.79;1353.11;42797.35;305.77;1012.48;586.85;21143.23;36094.86
01.02.2006;83959.81;4055.6;3174.61;4372.35;1494.17;3503.56;3529.01;41108.36;6654.39;3389.2;17354.09;8299.04;54461.82;11965.25;5679.15;2588.92;2634.56;4197.57;16064.92;3538.05;2355.66;3443.94;2894.07;3931.77;20177.59;1006.23;12574.79;8618.04;9780.76;8468.57;2010.57;2810.67;6027.27;2990.52;3785.3;14684.46;21029.8;4606.24;21919.61;43049;2779.96;4571.4;4102.2;8036.91;7943.09;14330.18;5862.65;4023.54;4355.95;5467.54;3005.04;7237.1;4978.81;7833.18;34108.15;6358.79;1712.07;36480.7;1428.87;57879.76;5496.55;15563.04;1873.68;2762.35;25753.25;7987.45;1197.85;7813.25;4440.73;5646.68;9585.58;9644.16;1561.27;149647.9;20618.43;58639.88;2468.91;6318.45;957.6;4760.31;5537.64;2590.38;8822.51;88684.06;10521.2;3425.28;21676.65;4052.49;2347.46;6103.27;2882.94;3478.61;8248.97;1325.71;3862.04;6286.16;2213.98;14926.77;6573.03;2973.99;11502.42;5538.02;25853.57;14197.65;7210.96;5845.05;66288.81;1739.61;2615.93;2205.08;24562.52;1593.09;15895.84;22072.16;3085.28;14558.21;1414.25;46464.16;305.14;995.31;580.02;20984.25;45140.21
01.03.2006;82158.31;4064.67;3313.92;4393.54;1660.92;3571.94;3701.65;40197.79;6769.09;3418.54;17716.47;8585.96;52819.85;11716.05;5582.62;2694.47;2579.9;4526.71;15433.58;3548.29;2546.36;3406.54;2863.75;4032.29;20638.21;983.61;12774.72;9015.22;9309.15;9135.84;2036.52;3019.72;6002.95;3075.77;3959.71;15570.81;21002.06;4817.37;21487.18;42042.18;2853.62;4782.48;4062.88;6809.05;7891.9;13921.82;6101.71;4115.54;4378.03;5561.4;3034.42;7607.57;5107.74;8533.58;33257.39;6133.86;1571.7;33184.79;1221.75;59376.65;5902.14;16006.96;1872.46;2977.87;27583.9;8224.81;1253.07;7763.57;4364.84;5619.73;10132.04;10455.14;1562.41;157066.4;20056.11;60498.14;2343.18;6327.98;1050.7;4788.64;5862.96;2765.08;8702.3;86379.13;10908.72;3485.97;22823.04;3891.52;2203.35;5959.47;3121.15;3567.38;8106.32;1397.68;4210.77;6911.68;2145.03;14967.84;6490.88;3039.22;12534.9;5594.87;26940.12;14446.88;7363.85;5941;77564.94;1599.76;2775.2;2298.82;23501.28;1402.87;15785.03;21299.83;3326.67;14930.93;1446.15;48185.63;299.24;998.46;608.75;22009.72;47342.05
01.04.2006;85420.75;4171.11;3337.8;4230.55;1652.05;3560.58;3708.14;38743.79;6475.23;3500.48;17273.56;8419.52;49137.7;11850.02;5689.91;2843.18;2565.13;4690.9;14675.96;3462.36;2555.07;3696.77;2830.44;4282.09;22069.73;1022.51;12661.55;8965.05;7708.45;8582.23;2096.5;2983.59;6356.6;2979.72;4019.67;16497.37;19697.37;4871.86;21497.96;39700.3;2976.25;4793.26;4289.88;7443.57;7533.18;13853.67;6339.97;3924.77;4469.37;5531.98;3240.75;8338.46;4866.41;8097.94;32544.73;6396.01;1536.12;33578.23;1181.63;57175.6;6132.4;16867.58;1752.55;2961.57;28399.49;8110.95;1267.54;7253.34;4498.61;5482.76;10320.2;10848.54;1581.57;165551.4;21435.14;58127;2351.72;6275.43;1007.26;4972.29;6032.14;2768.37;9029.09;83984.94;12310.77;3342.91;24327.27;4196.09;2180.07;5851.75;3151.41;3529.67;7699.67;1456.96;4156.45;6963.24;2268.8;14887.58;6091.18;3079.77;12655.2;5227.45;28200.88;14421.54;7314;5614.76;76889.5;1571.94;2785.51;2212.61;23678.31;1473.65;15966.19;21353.75;3452.52;14717.24;1914.02;46914.2;274.16;1053.69;603;22284.19;58835.25
01.05.2006;83886.56;4130.23;3593.34;4253.94;1636.08;3569.09;3992.26;44266.04;6475.23;3384.82;17161.3;8466.09;49493.22;12314.09;5965.91;2943.35;2538.54;4712.36;14361.73;3365.1;2722.77;3782.84;2679.8;4175.34;23724.75;1012.29;13695.29;9476.5;7385.52;8505.98;2348.89;3079.9;6301.63;3008.13;4075.39;15745.8;20444.01;4919.16;21826.57;39298.86;3296.9;4611.46;4382.61;7729.39;7436.82;13575.34;6437.23;3927.93;4483.3;6031.97;3156.6;8879.67;5095.61;8503.91;31509.69;6732.64;1385.75;28998.79;1339.24;59521.4;6397.59;16681.57;1699.26;3026.05;29501.65;8156.88;1227.1;7399.12;4414.99;5439.13;9062.63;10629.37;1599.95;151348.1;20082.68;56392.67;2363.28;6181.78;1035.51;4917.42;6350.67;2932.46;9779.66;88641.31;13286.27;3287.22;24234.09;4690.52;2245.79;5701.82;3448.17;3709.23;7621.54;1457.49;4046.13;6994.17;2058.66;15402.91;5901.67;3161.77;12102.3;5002.44;26211.28;14188.23;7686.19;5430.64;74013.25;1622.65;2867.22;2203.35;24063.99;1609.75;16288.58;19545.51;3538.17;16383.45;1916.68;49531.74;279.22;1100.73;626.6;22718.27;62554.66
01.06.2006;88695.56;4301.96;3497.05;4004.06;1810.51;3734.91;3994.14;48951.11;6219.8;3379.46;17526.25;8892.53;46050.17;11925;5901.46;2839.33;2487.58;4806.32;14669.38;3464.08;2528.74;3805.53;2684.76;4231.97;23742.33;996.93;13811.22;9501.92;7292.59;8493.93;2348.9;2984.61;6330.94;3120.34;3898.02;14887.81;19001.21;4732.3;21829.58;38380.08;3210.6;4784.95;4533.3;7325.71;7493.03;13653.92;6323.76;3876.08;4398.75;5982.47;3227.29;8719.72;4693.29;8444.45;29111.79;6361.98;1449.93;33397.64;1194.11;61379.2;6219.27;16142.73;1789.17;2972.14;28705.39;8499.18;1254.72;8014.21;4092.13;5329.48;8910.57;10209.2;1657.65;146644.5;20600.89;55100.46;2435.25;5859.83;1085.98;5095.43;6183.11;2931.9;10291.7;89167.81;15150.7;3332.26;23042.3;4298.27;2298.05;5911.29;3267.16;3692.33;7935.15;1323.06;4020.09;7003.32;2102.44;16885.34;6276.89;3009.91;12252.94;5043.12;27005.56;15214.7;7922.19;5787.49;69732.31;1681.44;2714.5;2303.35;22824.74;1522.93;17577.96;17509.32;3497.38;16037.27;1600.34;48540.48;272.9;1041.42;629.42;22878.51;58138.19
01.07.2006;87192.56;4266.5;3467.36;4137.82;1775.03;3714.79;4003.16;48099.3;6136.52;3661.42;17672.24;8815.37;49419.67;12127.94;6174.01;2806.2;2509;4810.81;13473.29;3588.89;2432.12;3894.81;2875.31;4185.23;23078.09;963.94;13983.86;9471.02;5715.12;8143.25;2254.68;3044.88;6153.32;3056.55;4174.99;14484.82;18754.39;4662.65;22586.84;36971.05;3121.85;4743.9;4466.91;7160.24;7563.3;12884.93;6195.76;3915.95;4627.21;5914.58;3449.93;8243.8;4477.16;8585.21;27705.22;6673.58;1345.64;34719.86;1285.58;57135.85;6251;16028.12;1792.79;2993.15;29003.43;8667.26;1207.71;8025.29;3992.16;5490.74;8826.98;9989.97;1686.66;151944.9;20661.47;61397.66;2504.52;5706.55;1172.14;5101.33;6312.55;2859.82;10785.48;88487.25;15080.61;3396.84;24577.79;4316.67;2344.32;5942.03;3343.27;3561.21;8086.33;1296.07;4040.8;7537.79;1977.06;17559.56;6447.84;2885.21;11953.59;4990.71;27965.57;15846.7;8131.11;6263.23;67050.88;1751.17;2806.12;2299.17;21615.77;1521.11;17032.12;15958.87;3447.42;15622.88;1456.78;45279.57;277.75;998.61;625.57;23181.81;61617.03
01.08.2006;80813.94;4445.96;3680.89;4133.12;1735.42;3795.3;4226.24;50214.18;6763.7;4081.35;19394.76;9239.54;45080.14;13304.64;6518.38;2861.68;2590.98;4727.18;14545.17;3769.55;2310.92;3641.24;2906.81;3772.74;22189.6;940.71;13479.05;10187.25;4437.35;7548.73;1943.11;2851.08;6011.17;2976.74;4480.56;16240.73;17605.14;4332.39;24340.24;34600.25;2668.77;4494.6;4388.7;7396.41;7998.97;14046.96;6076.89;4150.74;4822.82;6043.23;3621.21;7804.8;4485.88;8634.77;26946.51;6894.66;1329.47;36280.75;1211.02;52964.37;5311.59;16449.19;1886.58;2830.78;29860.55;8546.61;1408.23;8162.45;4188.29;5766.17;8977.44;10220.66;1832.52;161816.3;18610.65;63379.12;2626.76;5781.27;1123.66;5149.2;5819.51;2333.48;10831.99;83175.38;15385.51;3522.9;20809.17;4413.77;2350.56;6286.05;2940.02;3434.95;8430.09;963.19;3936.4;7806.75;2192.62;17044.35;6667.83;2773.98;12166.28;5390.07;28244.29;16106.56;7990.71;6627.14;74933.38;1802.83;2281.17;2506.72;20046.02;1367.09;16964.28;16290.59;3630.95;15973.32;1127.15;46157.66;297.77;1017.88;651.6;23712.09;56803.55
01.09.2006;83620.81;4617.27;3698.68;4575.03;1767.35;3860.4;4282.79;51785.68;7343.16;4133.49;19745.83;9567.17;51039.9;13350.35;6429.37;3023.48;2715.07;4929.23;13519.2;3889.76;2531.31;3511.2;2913.11;3668.45;21495.06;1009.83;13883.26;9855.63;5729.06;7328.83;2006.45;2751.28;6302.87;3001.87;4639.02;16379.77;18923.7;4545.85;25556.95;37784.41;2956.62;5006.75;4547.66;7770.55;8108.44;15319.23;6463.22;4454.7;4767.23;6131.83;3781.51;7664.25;4400.54;8683.7;25950.56;6449.87;1670.92;39628.24;1185.78;54251.31;5697.85;16824.47;1922.44;2961.13;30427.48;9017.99;1477.92;8444.8;4142.59;5900.32;9667.97;10398.41;1855.82;158905.2;21412.4;67760.31;2700.88;6159.33;1116.48;5382.89;6173.43;2564.77;11293.88;84809.06;14752.5;3433.33;19076.92;4093.07;2306.31;6337.28;3025.73;3515.76;8365.79;1164.3;4540.46;8216.43;2283.33;17737.13;6594.82;2922.49;12894.07;5585.91;28990.14;15706.35;8492.25;6701.84;68224.88;1839.05;2482.41;2512.46;20559.04;1337.7;16820.48;16207.31;3762.17;15865.93;1305.26;47975.99;311.25;1078.11;700.47;24089.94;54721.74
01.10.2006;89121.94;4643.67;3790.88;4584.64;1805.19;3838.06;4445.28;53298.42;7435.09;4205.14;19692.76;9452.68;52477.64;13134.71;6397.63;3003.45;2918.18;4983.24;13458.68;3982.62;2612.96;3775.87;2954.21;3969.98;22788.81;1015.54;14023.71;10203.77;5763.91;7551.41;2058.77;2673.17;6601.52;3152.11;4360.35;16743.63;21579.59;4695.89;23582.64;39512.06;3154.05;4925.86;4679.63;8431.07;8248.24;16176.01;6477.58;4461.02;4843.15;6250.44;3591.77;7879.34;4623.08;8850.03;25136.13;5878.58;1642.64;42814.5;1002.47;53916.01;5857.45;17357.59;1926.63;3000.16;32789.01;9225.78;1485.15;8446.2;4131.13;6038.64;9622.48;10741.65;1916.76;155583.1;22095.91;59020.16;2728.65;6367.75;1156.11;5586.88;6420.91;2570.75;11921.42;86288;13368.24;3518.53;19452.16;4031.52;2431.38;6441.8;3052.37;3701.38;8447.8;1267.49;4691.21;7970.91;2443.49;18171.14;5879;3081.31;12810.69;5416.57;29064.89;15340.2;8278.77;6416.18;68126.06;1767.2;2466.07;2569.49;22973.66;1131.74;16454.76;16511.27;3871.85;16501.47;1345.13;48293.2;306.62;1075.65;705.36;23350.59;55668.63
01.11.2006;89876.25;4792.78;3822.91;4681.61;1876.14;4022.63;4441.96;58526.92;6970.23;4608.8;19480.91;9308.68;53966.73;13930.63;6642.59;3295.47;3091.75;5212.75;14055.07;4519.65;2379.1;3809.53;2912.59;4133.95;22814.46;1138.71;14100.53;10266.04;4816.04;7955.61;2205.64;2485.15;6489.95;3301.94;3974.57;18482.11;22306.39;4988.14;25095.45;38704.35;3185.6;5104.93;4824.89;8790.8;8674.75;16118.88;6728.09;4380.18;5029.79;6258;3842.95;8325.61;5118.03;8545.59;27150.8;6029.31;1721.44;37738.43;1062.09;53272.32;6000.26;16754.39;2193.04;2993;32039.04;9324.74;1500.6;8691.7;3984.14;6344.39;9890.63;10444.75;2041.08;137773.3;23883.2;57239.47;2903.46;6412.89;1203.76;5644.7;6504.36;2451.81;12251.18;85358.94;12862.32;3859.46;20547.73;4141.39;2680.12;6764.18;3233.17;3776.9;8868.83;1073.8;4802.08;7604.35;2225.53;18736;5945.84;2888.81;11956.87;5787.55;31703.56;15297.75;8367.86;6597.68;68698;1802.76;2702.88;2793.06;23791.2;1280.83;16271.89;16988.91;3836.63;16461.75;1674.77;49782.13;312.73;1017.45;752.14;23794.99;63907.98
01.12.2006;84393.5;4733.25;3747.97;4655.62;1956.56;4043.29;4481.31;59643.11;7382.87;4547.25;19131.71;9104.43;53997.68;15199.23;7304.42;3382.54;3182.87;5344.53;15066.02;4690.45;2312.42;3843.58;2798.42;4135;25608.38;1135.55;14071.55;10049.26;4806.74;8296.72;2250.14;2513.49;6560.61;3353.49;3921.23;19231.19;22201.03;4958.15;25881.13;39888.85;3548.41;5012.78;4926.65;9439.23;8703.36;15424.35;6677.02;4564.14;5063.45;6229.15;3738.93;8163.48;5247.66;8748.98;28100.45;6803.93;1624.45;34448.96;1086.68;49920.58;6489.79;16900.86;2220.64;3069.57;33498.82;9378.46;1473.64;8621.54;4075.08;6574.9;10276.52;10944.48;2314.89;142571.8;24338.96;54839.14;3003.35;6716.79;1150.04;5579.93;6220.38;2557.13;12587.41;83250.75;12271.27;3972.83;21564.82;4523.3;2683.78;6946.16;3384.06;3750.44;8894.84;1112.43;4912.95;7508.82;2136.58;20621.74;6509.62;3105.3;11290.42;5951.14;33764.65;16233.82;8386.6;7126.72;68428.88;2070.13;2679.73;2961.53;24082.65;1365.11;15854.6;19069.41;4001.43;16024.73;1892.76;47942.41;340.54;1029.24;843.23;23450.29;65379.71
01.01.2007;85273.94;4736.84;3934.51;4772.95;2044.56;4189.15;4472.1;62169.24;6863.47;4437.34;20010.86;9234.4;52243.35;15087.01;7346.38;3489.64;3353.06;5364.5;15455.96;4801.63;2286.23;4072.58;2730.29;4205.38;25405.35;1208.98;13776.28;10143.39;4727.75;8366.55;2192.47;2519.24;6970.81;3474.91;4227.59;19697.42;22100.3;4646.86;26710.11;41508.7;3586.85;5182.13;4917.61;9648.65;8827.9;16328.98;6803.73;4480.49;5306.32;6337.35;3832.47;8088.19;5161.8;9126.15;28315.81;7266.48;1517.37;35674.45;1049.69;53780.42;6346.21;17021.55;2249.7;3176.56;33292.84;9675.93;1544.7;8691.75;4388.99;6728.91;10463.71;12144.42;2303.44;141412.9;25005.6;62492.39;3060.15;6898.74;1145.68;5739.36;6202.99;2612.55;13360;87532.19;11260.12;4109.37;20558.44;4188.02;2825.62;7021.61;3366.04;3773.38;8867.18;990.18;5141.2;8001.32;2014.39;21399.28;6485.5;3110.94;11094.46;5895.48;33855.79;15960.27;8464.38;6972.34;67352.81;1940.86;2606.68;3010.12;25757.53;1264.14;15515.01;19047.63;3991.96;17297.3;1882.12;52735.62;351.92;1058.1;878.29;24141.98;61598.85
01.02.2007;88228.44;4807.88;4201.06;4875.43;2088.71;4176.13;4426.03;63035.78;7054.27;4593.05;21847.01;9652.2;54462.04;14781.84;7440.29;3766.26;3364.4;5491.13;15439.09;5068.97;2493.46;4503.62;2870.21;4699.86;26037.34;1232;15111.6;10311.57;3663.72;9210.34;2081.62;2682.96;6787.22;3334.26;4559.92;19659.78;23940.38;5118.93;27226.76;40361.29;3886.79;5103.21;5158.64;10534.91;8793.77;16311.8;7232.59;4944.18;5447.65;6210.4;3745.14;9070.54;5072.09;9147.16;28513.95;6797.87;1674.97;36906.38;1049.69;52559.18;6653.64;17926.68;2308.87;3280.31;35517.07;9893.8;1675.23;8570.98;4877.08;6929.43;11174.09;12458.05;2273.18;141689.8;23776.47;62288.11;3113.23;6634;1325.41;5761.42;6551.73;2880.95;12464.78;92251.31;12496.76;3964.21;20935.41;4269.58;2736.68;6953.55;3673.67;3949.2;8928.05;1103.96;5287.23;8920.41;1954.62;22421.43;6566.59;3596.54;11084.41;5876.04;37623.74;16273.17;8351.09;6966.5;75890;2027.06;2892.17;3085.11;25662.37;1205.92;16091.37;20035.22;4058.22;17397.05;1791.74;56121.53;356.14;1061.2;879.54;24039.21;73048.56
01.03.2007;88431.56;4506.89;4036.17;4751.57;2051.72;4038.95;4266.46;56265.08;6708.13;4477.03;22223.04;9364.32;50807.79;14036.4;6802.56;3510.45;3335.66;5280.82;14515.76;5281.82;2447.36;4165.85;2759.59;4534.9;25219.56;1151.71;14404.97;9963.73;3436.05;8664.29;2085.38;2637.96;6608.66;3246.98;4292.82;18804.23;23636.91;5025.2;26249.48;41622.8;4082.98;5235.79;5069.27;9985.55;8692.11;15795.34;7150.3;4842.63;5493.59;6130.27;3539.95;9023.26;4973.83;9075.14;31141.36;6701.79;1569.9;39221.91;1035.28;51071.45;6879.54;18253.54;2423.21;3113.61;34313.56;9707.26;1651.25;9334.68;4612.94;7222.41;11059.1;12554.19;2395.71;141639.7;22367.8;60881.36;3123.85;6505.55;1322.69;5628.04;6421.4;2888.37;12967.73;89895.13;12170.26;3969.31;20984.69;4216.88;2695.63;7244.16;3601.79;3753.58;9087.26;1098.67;4859.11;8876.81;1844.89;22985.97;7321.84;3433.85;10880.07;6167.7;35851.29;15796.82;8451.63;7476.2;68365.13;1998.08;2881.98;3231.29;24525.68;1279.06;16591.99;17934.11;3922.6;17126.29;1725.28;51476.66;367.96;1117.66;836.84;23715.49;68540.81
